year,ccode,time,timesq,changehr,monitoring,monitoring_lagged,meanmonitoring,forinv,conflict,polity,monitoringAI,meanAI,poplog,gdplog,shaming,AI_lagged,v2x_clphy,changeclphy,rs_shaming
2017,403,1,1,,.09375,.1015625,.059546493,0,,,,.044342507,,,,,.957,0,
1960,404,,,,,,,,,,,,,,,,.029,-.013,
1961,404,,,,,,,,,,,,,,,,.026,-.003,
1962,404,,,,,,,,,,,,,,,,.026,0,
1963,404,,,,,,,,,,,,,,,,.026,0,
1964,404,,,,,,,,,,,,,,,,.036,.0099999998,
1965,404,,,,,,,,,,,,,,,,.036,0,
1966,404,,,,,,,,,,,,,,,,.036,0,
1967,404,,,,,,,,,,,,,,,,.036,0,
1968,404,,,,,,,,,,,,,,,,.036,0,
1969,404,,,,,,,,,,,,,,,,.036,0,
1970,404,,,,,,,,,,,,,4.7059889,,,.036,0,
1971,404,,,,,,,,,,,,,4.6853814,,,.036,0,
1972,404,,,,,,,,,,,,,4.777607,,,.036,0,
1973,404,,,,,,,,,,,,,4.7785006,,,.094,.057999998,
1974,404,,,,,,,,,,,,,4.8607612,,,.194,.1,
1975,404,,,,,,,,,,,,,4.9416265,,,.194,0,
1976,404,,,,,,,,,,,,,4.9551892,,,.194,0,
1977,404,0,0,,.00390625,,.067089841,.18483984,0,.15000001,,.10856269,13.599195,4.9609976,,,.194,0,
1978,404,.025,.00062499999,.01489461,.00390625,.00390625,.067089841,.00276311,0,.15000001,,.10856269,13.616292,5.0086904,,,.194,0,
1979,404,.050000001,.0024999999,.091946423,.015625,.00390625,.067089841,.18503548,0,.15000001,,.10856269,13.63407,4.9566731,,,.194,0,
1980,404,.075000003,.0056250002,.10365516,.01171875,.015625,.067089841,.002289406,0,.15000001,10,.10856269,13.652858,4.8690596,,,.193,-.001,
1981,404,.1,.010000001,.18149853,.01953125,.01171875,.067089841,.0022029199,0,.15000001,6,.10856269,13.672733,5.1844716,,.091743119,.116,-.077,
1982,404,.125,.015625,.081225932,.0234375,.01953125,.067089841,.001607842,0,.15000001,6,.10856269,13.69353,5.2310939,,.055045873,.116,0,
1983,404,.15000001,.022500001,.14020085,,.0234375,.067089841,.0019881809,0,.15000001,2,.10856269,13.715017,5.1977806,,.055045873,.116,0,
1984,404,.175,.030624999,-.0061062002,.0234375,,.067089841,.18500705,0,.1,2,.10856269,13.736876,5.0093522,,.018348623,.116,0,
1985,404,.2,.040000003,-.28717846,.03515625,.0234375,.067089841,.18510926,0,.1,7,.10856269,13.758878,5.0254474,,.018348623,.116,0,
1986,404,.22499999,.050624996,-.02907932,.0234375,.03515625,.067089841,.18557233,0,.1,24,.10856269,13.780959,4.9038148,,.064220183,.116,0,
1987,404,.25,.0625,.14765024,.01953125,.0234375,.067089841,.18724251,0,.1,13,.10856269,13.803152,5.1704726,,.22018349,.116,0,
1988,404,.27500001,.075625002,-.02324939,.015625,.01953125,.067089841,.18568149,0,.1,16,.10856269,13.825428,5.0927382,,.11926606,.116,0,
1989,404,.30000001,.090000004,.13204783,.0234375,.015625,.067089841,.18628187,0,.1,11,.10856269,13.847781,5.3296928,,.14678898,.116,0,
1990,404,.32499999,.10562499,.1452142,.02734375,.0234375,.067089841,.18694827,0,.1,9,.10856269,13.870195,5.4423275,,.10091743,.136,.02,
1991,404,.34999999,.12249999,.042297542,.03125,.02734375,.067089841,.18574749,0,.2,12,.10856269,13.892649,5.4725242,,.082568809,.136,0,
1992,404,.375,.140625,-.21218598,.01953125,.03125,.067089841,.18627378,0,.2,6,.10856269,13.915092,5.32234,0,.11009175,.136,0,0
1993,404,.40000001,.16000001,-.2458024,.05078125,.01953125,.067089841,.18518393,0,.2,9,.10856269,13.937468,5.3455997,0,.055045873,.357,.221,0
1994,404,.42500001,.18062501,.17862111,.03515625,.05078125,.067089841,.18714415,0,.75,13,.10856269,13.959707,5.3180237,0,.082568809,.437,.079999998,0
1995,404,.44999999,.20249999,.11428922,.03125,.03515625,.067089841,.18700297,0,.75,,.10856269,13.981768,5.3709464,0,.11926606,.437,0,0
1996,404,.47499999,.22562499,-.18705189,.04296875,.03125,.067089841,.18977876,0,.75,11,.10856269,14.003654,5.4118323,0,,.437,0,0
1997,404,.5,.25,-.27899027,.0546875,.04296875,.067089841,.18557908,0,.75,,.10856269,14.025382,5.3831692,0,.10091743,.437,0,0
1998,404,.52499998,.27562496,-.43467909,.09375,.0546875,.067089841,.18554191,.14285715,.5,13,.10856269,14.046959,5.0986466,0,,.447,.0099999998,0
1999,404,.55000001,.30250001,.23196131,.11328125,.09375,.067089841,.18596959,.14285715,.64999998,23,.10856269,14.068389,5.1607594,0,.11926606,.43,-.017000001,0
2000,404,.57499999,.330625,.83475083,.1328125,.11328125,.067089841,.18516757,0,.75,21,.10856269,14.089693,5.6397901,0,.21100917,.467,.037,0
2001,404,.60000002,.36000001,.24727762,.12109375,.1328125,.067089841,.18463351,0,.75,19,.10856269,14.110897,5.6765842,0,.19266056,.514,.046999998,0
2002,404,.625,.390625,.13457775,.1171875,.12109375,.067089841,.18444754,0,.75,25,.10856269,14.132048,5.7137718,0,.17431192,.58,.066,0
2003,404,.64999998,.42249995,.06409049,.08203125,.1171875,.067089841,.1879869,0,.44999999,16,.10856269,14.153208,5.828536,0,.22935779,.58,0,0
2004,404,.67500001,.45562503,.14164388,.109375,.08203125,.067089841,.18453115,0,.44999999,8,.10856269,14.174454,5.9160242,0,.14678898,.58,0,0
2005,404,.69999999,.48999998,-.00480056,.08203125,.109375,.067089841,.18471496,0,.80000001,,.10856269,14.195852,5.9943285,0,.073394492,.58,0,0
2006,404,.72500002,.52562505,.18535316,.109375,.08203125,.067089841,.18547413,0,.80000001,8,.10856269,14.217371,5.9813585,0,,.588,.0080000004,0
2007,404,.75,.5625,.22401452,.09765625,.109375,.067089841,.18579371,0,.80000001,7,.10856269,14.239039,6.1212549,0,.073394492,.588,0,0
2008,404,.77499998,.60062498,-.21538198,.1484375,.09765625,.067089841,.18598974,0,.80000001,13,.10856269,14.261024,6.3161831,,.064220183,.581,-.0070000002,
2009,404,.80000001,.64000005,-.39068639,.109375,.1484375,.067089841,.18612461,0,.80000001,4,.10856269,14.283532,6.2483273,,.11926606,.514,-.067000002,
2010,404,.82499999,.68062496,.1295644,.12109375,.109375,.067089841,.18677464,0,.80000001,14,.10856269,14.306662,6.2511296,,.036697246,.595,.081,
2011,404,.85000002,.72250003,.035691258,.109375,.12109375,.067089841,.18584527,0,.80000001,16,.10856269,14.330433,6.4931283,,.12844037,.575,-.02,
2012,404,.875,.765625,-.23990721,.11328125,.109375,.067089841,.18589723,0,.55000001,11,.10856269,14.354702,6.3641367,,.14678898,.484,-.090999998,
2013,404,.89999998,.80999994,.12463719,.1015625,.11328125,.067089841,.18488033,0,.55000001,,.10856269,14.379197,6.3703837,,.10091743,.631,.147,
2014,404,.92500001,.85562503,,.10546875,.1015625,.067089841,.18457088,0,.80000001,,.10856269,14.403583,6.423151,,,.631,0,
2015,404,.94999999,.90249997,,.1015625,.10546875,.067089841,.183568,0,.80000001,,.10856269,14.427624,6.3509355,,,.68,.048999999,
2016,404,.97500002,.95062506,,.109375,.1015625,.067089841,.00017886799,0,.80000001,,.10856269,,,,,.6899999999999999,.0099999998,
2017,404,1,1,,.09375,.109375,.067089841,.00017886799,0,.80000001,,.10856269,,,,,.6899999999999999,0,
1960,411,,,,,,,,,,,,,,,,.392,.086000003,
1961,411,,,,,,,,,,,,,,,,.392,0,
1962,411,,,,,,,,,,,,,3.5657997,,,.392,0,
1963,411,,,,,,,,,,,,,3.7265251,,,.428,.035999998,
1964,411,,,,,,,,,,,,,3.8715792,,,.46,.032000002,
1965,411,,,,,,,,,,,,,5.4819655,,,.46,0,
1966,411,,,,,,,,,,,,,5.5249758,,,.46,0,
1967,411,,,,,,,,,,,,,5.5453367,,,.46,0,
1968,411,,,,,,,,,,,,,5.4547029,,,.432,-.028000001,
1969,411,,,,,,,,,,,,,5.4390092,,,.142,-.28999999,
1970,411,,,,,,,,,,,,,5.4294224,,,.014,-.12800001,
1971,411,,,,,,,,,,,,,5.4291353,,,.014,0,
1972,411,,,,,,,,,,,,,5.4722948,,,.014,0,
1973,411,,,,,,,,,,,,,5.7348442,,,.014,0,
1974,411,,,,,,,,,,,,,5.9329419,,,.014,0,
1975,411,,,,,,,,,,,,,6.0817065,,,.014,0,
1976,411,,,,,,,,,,,,,6.1173077,,,.014,0,
1977,411,0,0,,,,.10366587,.00017886799,.2857143,.15000001,,.12814443,12.302981,6.1567998,,,.014,0,
1978,411,.025,.00062499999,.32345146,,,.10366587,.18351489,.2857143,.15000001,32,.12814443,12.279714,,,,.014,0,
1979,411,.050000001,.0024999999,.47072843,.02734375,,.10366587,.00018230701,.2857143,.15000001,5,.12814443,12.278459,,,.29357797,.024,.0099999998,
1980,411,.075000003,.0056250002,.97817868,.04296875,.02734375,.10366587,.000457488,0,.15000001,,.12814443,12.304129,5.4361801,,.04587156,.21,.186,
1981,411,.1,.010000001,.75098455,.06640625,.04296875,.10366587,.18384562,0,.15000001,10,.12814443,12.35851,5.0606327,,,.263,.052999999,
1982,411,.125,.015625,.38813114,.05078125,.06640625,.10366587,.18384695,0,.15000001,,.12814443,12.434406,5.1719675,,.091743119,.263,0,
1983,411,.15000001,.022500001,.33550709,.02734375,.05078125,.10366587,.18381226,0,.15000001,,.12814443,12.517956,5.0917501,,,.263,0,
1984,411,.175,.030624999,.1103428,.03515625,.02734375,.10366587,.18396151,0,.15000001,,.12814443,12.595036,5.1388955,,,.263,0,
1985,411,.2,.040000003,.10785609,.05078125,.03515625,.10366587,.18387777,0,.15000001,4,.12814443,12.658443,5.2861118,,,.263,0,
1986,411,.22499999,.050624996,-.00430226,.0390625,.05078125,.10366587,.18431059,0,.15000001,10,.12814443,12.707596,5.443994,,.036697246,.263,0,
1987,411,.25,.0625,-.13362408,.0234375,.0390625,.10366587,.1855237,0,.15000001,13,.12814443,12.746331,5.6054912,,.091743119,.211,-.052000001,
1988,411,.27500001,.075625002,-.09889394,.02734375,.0234375,.10366587,.18418223,0,.15000001,10,.12814443,12.77843,5.6475835,,.11926606,.211,0,
1989,411,.30000001,.090000004,-.18371195,.03515625,.02734375,.10366587,.18425804,0,.15000001,13,.12814443,12.808887,5.4869776,,.091743119,.211,0,
1990,411,.32499999,.10562499,-.32215208,.02734375,.03515625,.10366587,.18444131,0,.15000001,21,.12814443,12.840962,5.6941123,,.11926606,.264,.052999999,
1991,411,.34999999,.12249999,-.30376911,.015625,.02734375,.10366587,.18429394,0,.15000001,18,.12814443,12.874879,5.6493154,,.19266056,.264,0,
1992,411,.375,.140625,-.13651639,.03125,.015625,.10366587,.18414512,0,.15000001,15,.12814443,12.90937,5.8092432,0,.16513762,.211,-.052999999,0
1993,411,.40000001,.16000001,-.04679054,.0390625,.03125,.10366587,.18396226,0,.25,17,.12814443,12.944215,5.7843027,0,.13761468,.264,.052999999,0
1994,411,.42500001,.18062501,-.093109608,.03125,.0390625,.10366587,.1840899,0,.25,21,.12814443,12.978948,5.4497705,0,.1559633,.264,0,0
1995,411,.44999999,.20249999,.01925409,.0390625,.03125,.10366587,.18400875,0,.25,21,.12814443,13.013289,5.7570152,0,.19266056,.205,-.059,0
1996,411,.47499999,.22562499,.18315434,.0703125,.0390625,.10366587,.18456495,0,.2,6,.12814443,13.047303,6.216938,0,.19266056,.205,0,0
1997,411,.5,.25,.17710805,.05859375,.0703125,.10366587,.18445088,0,.2,11,.12814443,13.0812,6.826385,0,.055045873,.161,-.044,0
1998,411,.52499998,.27562496,.12931645,.078125,.05859375,.10366587,.18525274,0,.2,9,.12814443,13.114996,6.6158738,0,.10091743,.161,0,0
1999,411,.55000001,.30250001,.17458111,.078125,.078125,.10366587,.18487528,0,.2,14,.12814443,13.148707,7.0983243,0,.082568809,.18,.018999999,0
2000,411,.57499999,.330625,.16132414,.1328125,.078125,.10366587,.18480116,0,.2,17,.12814443,13.182322,7.5859165,0,.12844037,.18,0,0
2001,411,.60000002,.36000001,.032329559,.15625,.1328125,.10366587,.18696202,0,.2,26,.12814443,13.215866,7.8866158,0,.1559633,.18,0,0
2002,411,.625,.390625,.038480762,.15234375,.15625,.10366587,.18518259,0,.2,16,.12814443,13.249285,8.0655069,0,.23853211,.18,0,0
2003,411,.64999998,.42249995,.095940232,.1484375,.15234375,.10366587,.18645374,0,.2,16,.12814443,13.282392,8.3510447,0,.14678898,.18,0,0
2004,411,.67500001,.45562503,-.16709954,.19140625,.1484375,.10366587,.18659247,0,.2,14,.12814443,13.314967,8.8923473,0,.14678898,.18,0,0
2005,411,.69999999,.48999998,-.092452466,.21484375,.19140625,.10366587,.18821058,0,.2,11,.12814443,13.346891,9.4826241,0,.12844037,.18,0,0
2006,411,.72500002,.52562505,.073386729,.1953125,.21484375,.10366587,.18587308,0,.2,4,.12814443,13.378119,9.558321,0,.10091743,.18,0,0
2007,411,.75,.5625,.031813681,.16796875,.1953125,.10366587,.18839529,0,.2,5,.12814443,13.408742,9.6919127,0,.036697246,.18,0,0
